day,tx_count,total_output_satoshis,total_fee_satoshis,avg_fee_satoshis
2010-12-27,526,9981917496207,7664517,14571.325095057
2010-12-28,661,6507079395765,10339267,15641.856278366
2010-12-29,513,11909858258158,13574567,26461.144249513
2010-12-30,593,7305061238552,9238552,15579.345699831
2010-12-31,555,6751647335061,2335061,4207.317117117
2011-01-01,659,6429612915258,8915258,13528.464339909
2011-01-02,569,5531398266554,8767732,15409.019332162
2011-01-03,1128,7540452459217,72825402,64561.526595745
2011-01-04,979,4723941683802,3129091,3196.211440245
2011-01-05,1310,5712641934291,9287614,7089.781679389
2011-01-06,694,3903441227034,8308601,11972.047550432
2011-01-07,1020,6474823689414,5352512,5247.560784314
2011-01-08,1436,6747699000000,1765433,1229.410167131
2011-01-09,1223,4643319469134,14000000,11447.260834015
2011-01-10,1312,9024967856028,6884469,5247.308689024
2011-01-11,1362,11291282767408,4152517,3048.83773862
2011-01-12,1162,6752874201638,29060390,25008.941480207
2011-01-13,1266,12937113360914,2493887,1969.894944708
2011-01-14,1262,9431497653261,6493887,5145.710776545
2011-01-15,962,6490140236939,10493887,10908.406444906
2011-01-16,931,7353011639674,8627860,9267.303974221
2011-01-17,830,6740733470584,15807480,19045.156626506
2011-01-18,818,11193273092255,3768351,4606.78606357
2011-01-19,917,6825526370812,5000000,5452.562704471
2011-01-20,924,6145284683642,11736667,12702.020562771
2011-01-21,1166,6967678496434,5048576,4329.825042882
2011-01-22,1422,7792662632167,46923415,32998.182137834
2011-01-23,1081,8861942091382,35905919,33215.466234968
2011-01-24,1319,7818276787557,23000000,17437.452615618
2011-01-25,889,6241447306542,12905919,14517.344206974
2011-01-26,1005,7467976000000,11000000,10945.273631841
2011-01-27,841,104320783905919,59000000,70154.577883472
2011-01-28,1081,5394026000000,6000000,5550.416281221
2011-01-29,1347,7566696195608,44195608,32810.399406088
2011-01-30,2592,39819535868042,282108788,108838.266975309
2011-01-31,1393,19775757982325,76000000,54558.506819813
2011-02-01,1013,12940634188265,79108788,78093.571569595
2011-02-02,896,12172131104348,5000000,5580.357142857
2011-02-03,789,7373407801299,16818974,21316.82382763
2011-02-04,954,6285019468640,12359852,12955.819706499
2011-02-05,832,7857055205963,15826263,19021.950721154
2011-02-06,909,8667250152464,12112588,13325.179317932
2011-02-07,892,16491819627589,31547204,35366.820627803
2011-02-08,846,7507898459986,17736992,20965.711583924
2011-02-09,1227,13778715482888,6551728,5339.631621842
2011-02-10,2034,22659481237170,87294408,42917.604719764
2011-02-11,2355,26121076965499,49910687,21193.497664544
2011-02-12,1912,14151040615912,74186934,38800.697698745
2011-02-13,1822,11412255817975,24000000,13172.338090011
2011-02-14,2006,13997634137725,274000000,136590.229312064
2011-02-15,2224,10305236395607,24346193,10947.029226619
2011-02-16,2090,7304148014566,59000000,28229.66507177
2011-02-17,2250,10518485511344,12346193,5487.196888889
2011-02-18,2056,12903402368959,53000000,25778.210116732
2011-02-19,1583,18549599000000,54000000,34112.444725205
2011-02-20,1939,22570405000000,20000000,10314.59515214
2011-02-21,1970,23899028000000,41000000,20812.182741117
2011-02-22,2196,35794932546822,24546822,11177.969945355
2011-02-23,2263,37170001785377,37785377,16697.029164825
2011-02-24,2109,22950953769472,16769472,7951.385490754
2011-02-25,2060,18689717915200,41097152,19950.073786408
2011-02-26,1952,17878688050574,56049575,28713.921618852
2011-02-27,2269,20193452855151,108000000,47598.060819744
2011-02-28,1720,13238350785377,51785377,30107.777325581
2011-03-01,2729,103980344235377,42215377,15469.174422866
2011-03-02,2009,244431486058385,39250000,19537.083125933
2011-03-03,3204,23800355858828,706690000,220564.918851436
2011-03-04,1982,31354749646452,72070000,36362.260343088
2011-03-05,2048,14205674702166,240320002,117343.750976563
2011-03-06,2031,19669927530034,520150000,256105.366814377
2011-03-07,1926,21774888672242,597707488,310336.182762201
2011-03-08,2440,19553235944800,393000002,161065.574590164
2011-03-09,1834,25255380282993,324779297,177087.948200654
2011-03-10,1661,34410740637837,222833744,134156.378085491
2011-03-11,1884,25415281032048,658222915,349375.220276008
2011-03-12,2956,16350227664851,154693618,52332.076454668
2011-03-13,2711,21101442655063,175539295,64750.754334194
2011-03-14,2643,21325016431473,177642325,67212.381763148
2011-03-15,2854,12712049663036,183019999,64127.539943938
2011-03-16,3183,16054972181285,181000000,56864.593151115
2011-03-17,3367,16757445677175,138939294,41265.011583012
2011-03-18,2371,17671404423442,135139999,56997.047237453
2011-03-19,3189,12491796779295,121779295,38187.298526184
2011-03-20,4076,14578509960804,248707870,61017.632482826
2011-03-21,5855,15886579717935,866789295,148042.578138343
2011-03-22,2238,21065079931854,1053020000,470518.319928508
2011-03-23,4570,26240578356270,1807356270,395482.772428884
2011-03-24,2164,25939216790692,827023194,382173.379852126
2011-03-25,1999,29384699056670,518270000,259264.632316158
2011-03-26,3335,32613311930936,453010000,135835.082458771
2011-03-27,2463,15231661225412,632023270,256607.092976045
2011-03-28,2931,14390420246612,441000000,150460.593654043
2011-03-29,2718,11825087122950,342010001,125831.494113319
2011-03-30,1756,12998052542227,413090000,235244.874715262
2011-03-31,2095,14725722298476,392000000,187112.171837709
2011-04-01,1579,8736050827105,340000000,215326.155794807
2011-04-02,1772,10401547472046,274040002,154650.113995485
2011-04-03,1805,9015791813374,424911330,235407.939058172
2011-04-04,2309,15288525486543,567785472,245901.027284539
2011-04-05,2119,12961883498476,527080000,248739.971684757
2011-04-06,1864,9341819829749,489030001,262355.150751073
2011-04-07,1677,11797265516611,299020000,178306.499701849
2011-04-08,1767,13626174605446,412010000,233169.213355971
2011-04-09,1733,14939708010000,421000000,242931.332948644
2011-04-10,1744,9365795868921,525368921,301243.647362385
2011-04-11,1943,9511265255369,436709964,224760.660833762
2011-04-12,2077,14648258655755,469552894,226072.649975927
2011-04-13,2371,18768924387497,406059999,171261.070856179
2011-04-14,2881,15383198018196,1420310000,492992.016660882
2011-04-15,2018,10788596932730,250004348,123887.189296333
2011-04-16,2154,35237402122540,366088576,169957.556174559
2011-04-17,2257,130928684177388,216250000,95813.026140895
2011-04-18,3035,13577904723494,327520399,107914.464250412
2011-04-19,3598,265660652425664,565128213,157067.318788216
2011-04-20,2969,479406239695192,714490659,240650.272482317
2011-04-21,1915,43907575172482,337373380,176174.088772846
2011-04-22,2097,16654824424113,529000000,252265.140677158
2011-04-23,2310,17467533621805,527120000,228190.476190476
2011-04-24,2273,10973282229587,665212226,292658.260448746
2011-04-25,2592,10753016103308,871326592,336159.950617284
2011-04-26,3455,18798588789229,511887739,148158.535166425
2011-04-27,4580,25670912825509,921167893,201128.360917031
2011-04-28,3035,15696500428026,663050000,218467.874794069
2011-04-29,3534,78662411055542,742157689,210005.005376344
2011-04-30,4473,41370369605385,1033932272,231149.624860273
2011-05-01,3949,17130268506203,1133184732,286954.857432261
2011-05-02,3095,12938631647742,481371355,155531.940226171
2011-05-03,2935,19774911756508,481618089,164094.74923339
2011-05-04,2800,28968866349303,636378725,227278.116071429
2011-05-05,3464,16984360845061,949085224,273985.341801386
2011-05-06,3290,29173997314969,758751661,230623.605167173
2011-05-07,3887,23271611804692,665502296,171212.322099305
2011-05-08,2898,54087973646533,742987117,256379.267425811
2011-05-09,3516,16461361808782,1088841447,309681.86774744
2011-05-10,3151,57679596924188,816121563,259003.986988258
2011-05-11,3090,18579074064743,799288502,258669.418122977
2011-05-12,3361,21634534750924,723333412,215213.749479322
2011-05-13,4064,46312933213526,1154072268,283974.475393701
2011-05-14,4414,179944718849775,1450626880,328642.247394653
2011-05-15,3770,32265905978212,1489642967,395130.760477454
2011-05-16,4349,29050048595863,1464512120,336746.865946195
2011-05-17,4464,22669136102929,1378504578,308804.788978495
2011-05-18,5581,19539978483870,1965344120,352149.098727827
2011-05-19,4663,19012008130395,1622203741,347888.428265065
2011-05-20,4795,35639142115213,1744287894,363772.240667362
2011-05-21,4964,66495382600531,2109099033,424878.934931507
2011-05-22,5282,89126392756519,1882072222,356318.103369936
2011-05-23,5745,47254504805839,1789042548,311408.624543081
2011-05-24,5865,36932408294082,2110884931,359912.179198636
2011-05-25,6258,39709525580575,2084249128,333053.551933525
2011-05-26,6967,42770514056465,2120593701,304376.876847998
2011-05-27,4853,54463786026192,1383792316,285141.627034824
2011-05-28,5013,23270837175829,1395017832,278280.038300419
2011-05-29,4753,27498189859323,1379916359,290325.343782874
2011-05-30,5337,27689502947569,1869512439,350292.756042721
2011-05-31,6063,28758904324134,1995330875,329099.600032987
2011-06-01,6540,28098079020142,2409437364,368415.499082569
2011-06-02,7136,36332380706145,2367861874,331819.208800448
2011-06-03,8441,62222126623682,2626233617,311128.256960076
2011-06-04,8811,48740848639873,3217970115,365221.894790603
2011-06-05,8592,56397587184292,2368250492,275634.368249534
2011-06-06,9703,83908168911700,2930295222,301998.889209523
2011-06-07,9002,53430444328039,2907019952,322930.454565652
2011-06-08,11815,79687181148425,4439330716,375736.835886585
2011-06-09,12176,78253451414196,4333116344,355873.549934297
2011-06-10,11269,93280062308241,3840760005,340825.273316177
2011-06-11,10897,148795390628885,3535827060,324477.109296137
2011-06-12,12440,184011399222091,4431036940,356192.680064309
2011-06-13,11246,127897156743375,3654969249,325001.711630802
2011-06-14,14158,154893984594030,3622552882,255866.145076988
2011-06-15,12605,424264818480011,4007210388,317906.417136057
2011-06-16,12746,877051867537282,3188585283,250163.602934254
2011-06-17,11296,157640272842995,3092216766,273744.402089235
2011-06-18,11563,126721999642516,2833145981,245018.24621638
2011-06-19,11472,457389555149766,2589261141,225702.679654812
2011-06-20,11225,134373611063141,2027643280,180636.372383073
2011-06-21,9704,332365572837339,1789533531,184411.946723001
2011-06-22,11519,133509693551544,1771723129,153808.761958503
2011-06-23,10418,163487481241216,1454556958,139619.596659628
2011-06-24,10922,478565312424362,1640096242,150164.460904596
2011-06-25,9693,1072513937693247,2341617735,241578.225007738
2011-06-26,9985,405161174987310,2525259969,252905.354932399
2011-06-27,11751,187797991017610,2652695141,225742.076504127
2011-06-28,10719,687164544918705,1984870564,185173.109805019
2011-06-29,10002,278523332260485,1998040622,199764.109378124
2011-06-30,9636,150636772811475,1770001400,183686.322125363
2011-07-01,10603,111779792201330,1866566795,176041.384042252
2011-07-02,8018,87496359318909,1473519868,183776.486405587
2011-07-03,8364,57851962514332,1334786788,159587.133907221
2011-07-04,9604,136335831084648,1600174485,166615.41909621
2011-07-05,8965,41457026436093,1880583735,209769.51868377
2011-07-06,10519,57669471470560,1700709649,161679.784104953
2011-07-07,9180,47223515692044,1401481972,152666.881481481
2011-07-08,8528,31301509668348,1322525411,155080.371833959
2011-07-09,7851,208321275052703,1297080973,165212.198828175
2011-07-10,8392,243221655088744,1251029136,149074.015252622
2011-07-11,10523,101439421271773,1486748074,141285.571985175
2011-07-12,8147,107446526406105,1278697604,156953.185712532
2011-07-13,9193,143591857354407,1494299643,162547.551724138
2011-07-14,8716,193140222728012,1339252803,153654.520766407
2011-07-15,7998,60495542708235,1629588524,203749.502875719
2011-07-16,8876,125589335220156,1115044690,125624.683415953
2011-07-17,8379,57107218046497,1213235639,144794.801169591
2011-07-18,8976,331004672122653,1293738114,144133.034090909
2011-07-19,9185,274163367831262,1484897984,161665.539902014
2011-07-20,8863,55067989223775,1057322296,119296.208507277
2011-07-21,8163,134031003803652,900174475,110274.957123607
2011-07-22,8991,155905516716812,1354095816,150605.69636303
2011-07-23,7415,61132035357266,770811859,103953.049089683
2011-07-24,8219,54987409481128,1020384419,124149.460883319
2011-07-25,9485,144200358869779,1210683379,127641.895519241
2011-07-26,8370,118849108742661,783379577,93593.736798088
2011-07-27,7995,127671278905889,888988639,111193.075547217
2011-07-28,8119,340029735086568,753972477,92865.189924868
2011-07-29,7315,69774275239225,711432307,97256.638004101
2011-07-30,6209,33221326337070,571270055,92006.773232405
2011-07-31,8099,60302801908705,680016221,83962.985677244
2011-08-01,8195,54906809999078,769590762,93909.794020744
2011-08-02,8817,40523264715369,742971882,84265.836679143
2011-08-03,7737,41584168221148,819534382,105924.050924131
2011-08-04,8307,32524695611085,777788215,93630.45804743
2011-08-05,7360,50090405652777,637744951,86650.129211957
2011-08-06,6834,38546810229894,2409643181,352596.309774656
2011-08-07,6710,37076670919158,653899155,97451.438897168
2011-08-08,7267,104462676153397,794504845,109330.513967249
2011-08-09,9219,248802375588873,1168800022,126781.64898579
2011-08-10,8335,114811295555958,1074649911,128932.202879424
2011-08-11,7596,49116261316218,711131223,93619.171011058
2011-08-12,7165,34515633479120,608149005,84877.739706909
2011-08-13,7398,31057599664211,689250462,93167.134630981
2011-08-14,7471,45508146885330,1031653556,138087.746754116
2011-08-15,8379,33997615755700,974393646,116289.96849266
2011-08-16,9640,36831794190936,993047003,103013.174585062
2011-08-17,7722,32985691995031,674044315,87288.826081326
2011-08-18,7415,40748268306731,591856628,79818.830478759
2011-08-19,7614,56266357005547,776704450,102010.040714473
2011-08-20,7191,23222174860307,541691304,75329.064664164
2011-08-21,7667,25089826811619,568728636,74178.770836051
2011-08-22,7815,28169091140248,755144943,96627.631861804
2011-08-23,7277,44747142658622,696478529,95709.568366085
2011-08-24,7367,56639251340674,869528835,118030.247726347
2011-08-25,7241,38037458672408,599715430,82822.183400083
2011-08-26,7421,28500665639578,468880866,63182.976148767
2011-08-27,6361,271159526159788,502820664,79047.423989939
2011-08-28,5589,18923479514337,451282409,80744.750223654
2011-08-29,8094,24408458831878,535429164,66151.366938473
2011-08-30,7804,24418690370287,982284288,125869.334700154
2011-08-31,7292,27191211932811,591458926,81110.659078442
2011-09-01,7203,33526793159473,561094361,77897.315146467
2011-09-02,7026,26113469142115,683590736,97294.440079704
2011-09-03,5925,23160967159582,382927997,64629.197805907
2011-09-04,7258,174529841288884,987229329,136019.472168641
2011-09-05,7039,227354653317067,717082890,101872.835630061
2011-09-06,7830,315555804074748,652405064,83321.208684547
2011-09-07,7090,63617135601424,813899549,114795.422990127
2011-09-08,6497,39487054838177,466847138,71855.800831153
2011-09-09,7376,40816877536212,767312696,104028.293926247
2011-09-10,5993,27181325317714,536476482,89517.183714333
2011-09-11,6443,101985445416211,509702161,79109.446065497
2011-09-12,6575,62747715396013,537417472,81736.497642586
2011-09-13,6519,35854361211380,415771892,63778.477067035
2011-09-14,6200,30261902454442,378071682,60979.303548387
2011-09-15,6474,29922613064550,732051008,113075.534136546
2011-09-16,6209,67460686133823,496831626,80017.978096312
2011-09-17,5454,35419894577762,515724892,94559.019435277
2011-09-18,5986,29888468405247,537796247,89842.339959906
2011-09-19,6653,33475533458349,592737413,89093.253118894
2011-09-20,8145,35352555996724,656952256,80657.121669736
2011-09-21,7684,39595503099480,517605015,67361.402264446
2011-09-22,6139,31107882713509,378408626,61640.108486724
2011-09-23,6328,34513587947771,422941300,66836.488621997
2011-09-24,5728,23208961923091,671538477,117237.862604749
2011-09-25,5722,29617972228026,336760959,58853.715309332
2011-09-26,5639,28518461163435,294068583,52149.065969143
2011-09-27,6101,43012704963133,467819858,76679.209637764
2011-09-28,6017,35773917892449,437902600,72777.563569885
2011-09-29,5589,33378449058292,340420567,60909.029701199
2011-09-30,5865,29243421181952,360740812,61507.384825234
2011-10-01,5374,41913693431849,364170627,67765.282285076
2011-10-02,5035,32224690864130,317980555,63154.032770606
2011-10-03,6521,40866592012003,904096463,138643.837294893
2011-10-04,5809,41936899626918,367361125,63239.993974867
2011-10-05,5771,40755318218453,396348448,68679.335990296
2011-10-06,5912,53534895960103,808896045,136822.741035183
2011-10-07,5674,38297458549868,429311937,75663.013218188
2011-10-08,5402,28346240390798,331460839,61358.911329137
2011-10-09,5457,30407261158829,293826347,53843.933846436
2011-10-10,5882,31719609164689,334552432,56877.326079565
2011-10-11,5930,33306189571592,523729813,88318.686846543
2011-10-12,5949,32181074304519,462867518,77805.9367961
2011-10-13,4984,30477607071734,415961153,83459.300361156
2011-10-14,6111,27735076002233,340803011,55768.779414171
2011-10-15,5579,38304290219701,337524119,60499.035490231
2011-10-16,4981,26131732685958,320900548,64424.924312387
2011-10-17,5781,48605081650701,429614349,74314.884795018
2011-10-18,4863,34380554735896,290288072,59693.208307629
2011-10-19,5130,30849795082683,326182986,63583.428070175
2011-10-20,4649,29847689633819,601146197,129306.559905356
2011-10-21,5206,56771410076985,267678376,51417.283134844
2011-10-22,5114,56654447686313,281398947,55025.21450919
2011-10-23,5608,57097796264981,312097763,55652.240192582
2011-10-24,5934,36995384511699,348844221,58787.364509606
2011-10-25,5226,38148474228853,274079235,52445.318599311
2011-10-26,5272,42984749239344,308756534,58565.351669196
2011-10-27,4677,50836612530204,268449510,57397.799871713
2011-10-28,5118,45327989578002,304376757,59471.816529894
2011-10-29,5596,43956897752972,347376641,62075.882952109
2011-10-30,4980,21264278014684,328358643,65935.470481928
2011-10-31,5182,38944242301626,312185320,60244.175993825
2011-11-01,5777,53983781825627,490302985,84871.557036524
2011-11-02,5991,40901028706983,329867938,55060.580537473
2011-11-03,6253,35558785586500,290902778,46522.113865345
2011-11-04,6540,40049282477578,314947335,48157.084862385
2011-11-05,5928,29198104898273,362211848,61101.863697706
2011-11-06,5034,22966689449933,236602429,47000.879817243
2011-11-07,5496,26928029948489,348022274,63322.830058224
2011-11-08,5994,112062247408469,416780068,69532.877544211
2011-11-09,6448,97947657417870,328183143,50896.889423077
2011-11-10,6541,36164037551447,333778992,51028.740559547
2011-11-11,5093,30541010766760,209090012,41054.390732378
2011-11-12,5127,26711399051010,247113317,48198.423444509
2011-11-13,5374,25002848113237,284207788,52885.706736137
2011-11-14,5908,35702722826394,275307178,46599.048408937
2011-11-15,6106,36042693193641,288289742,47214.173272191
2011-11-16,6048,203232579456675,376975825,62330.658895503
2011-11-17,4959,328085336612516,284779587,57426.817301875
2011-11-18,5169,507338166964119,335692678,64943.447088412
2011-11-19,4724,412670646765030,313022030,66262.072396274
2011-11-20,5125,154043470252051,393536390,76787.588292683
2011-11-21,4770,169582321163489,277203285,58113.896226415
2011-11-22,5491,359480350912683,295829998,53875.432161719
2011-11-23,5598,156983687520311,351238566,62743.580921758
2011-11-24,5018,151707478698265,399912116,79695.519330411
2011-11-25,5486,108852481327342,428642080,78133.809697412
2011-11-26,4752,160328610774461,283428324,59644.007575758
2011-11-27,5061,180060823387532,255055237,50396.213594151
2011-11-28,5930,401383108757460,304346641,51323.210961214
2011-11-29,6414,394649991271092,438064219,68298.13205488
2011-11-30,6857,658739832639979,365481320,53300.469593117
2011-12-01,6352,212433545524813,448500523,70607.764955919
2011-12-02,6318,549173046548968,459537048,72734.575498575
2011-12-03,5631,350224042501219,465336537,82638.347895578
2011-12-04,5385,295008179359470,284299205,52794.65273909
2011-12-05,6237,296821392696924,300216604,48134.77697611
2011-12-06,7978,690385650065849,424956871,53266.090624217
